Problem,Category,Confidence Score
apparaat te oud. data instellen. Account ingesteld.,Incorrect Assembly,0.1013389304280281
"Plus de place en mémoire. Tel lent, mémoire? MAJ, suppression fichiers caches et applis en trop.",Incorrect Assembly,0.16790495812892914
changement composant.,Alignment/Calibration Issues,0.10542846471071243
Problème de prise de charge. Problème de charge. remplacement du connecteur.,Connectivity Problems,0.16523031890392303
Prise de charge à changer. Ne se charge pas. Changement de la prise de charge.,Dispensing/Filling Issues,0.09223522990942001
A specific healthrelated app didn't startup anymore. And made the phone unresponsive? Reinstalled the problematic app.,Incorrect Assembly,0.09864736348390579
The software that gave the error was samsung related software that is not strictly needed. Clearning the cache or rebooting didn't solve anything. Device was fully upgraded. Software errors made browsing impossible. Problematic Samsung Software was removed? This solved the issue.,Software/Firmware Issues,0.24563157558441162
Ecran cassé. Ecran cassé. écran remplacé.,Missing Parts,0.17473329603672028
Problème d'écran. problème de l'écran. Écran remplacé.,Missing Parts,0.18572568893432617
Erase process followed to wipe data and return to factory settings. need to return to factory settings. followed erase process.,Unknown/Unspecified Problem,0.06064922735095024
data erase and reset process followed. reset to factory settings. followed reset data and wipe process.,CD/DVD Drive or Media Reader Issue,0.04469674825668335
batterie et modules OK. Ne s'allume plus.,Missing Parts,0.17003925144672394
Telefoon is defect. Advies nieuwe kopen. Geen geluid kaart omzetten.,Remote Control or Signal Transmission Issue,0.10144826769828796
ontgrendelt niet. Thuisknop Indrukken. Advies om naar telefoonreparatiewinkel te gaan.,Incorrect Assembly,0.09860913455486298
"Connecteur USB brûlé. Connecteur devenu brûlant pdt la charge, ne fonctionne plus. Achat connecteur et batterie, remplacement.",Battery/Charging Issues,0.2365318238735199
Ladebuchse stark verschmutzt. lädt nicht. USB-C-Buchse gereinigt. Flusenentfernt die das tiefe Einstecken des Steckers verhindert haben.,Missing Parts,0.10245908051729202
Apps need updating. Apps need updating. Showed visitor how to update their apps and how to use power saving mode. Have also advised visitor on local courses to help with digital skills.,Unknown/Unspecified Problem,0.10745236277580261
per ongelukkig berichten en Whatsapp gearchiveerd en kwijt. teruggehaald.,Unknown/Unspecified Problem,0.04820515960454941
Moet instructie krjgen. Weet niet hoe e.e.a. werkt. Instructies gegeven.,Unknown/Unspecified Problem,0.07155144214630127
No. google Calender not updating. Installed the software.,Unknown/Unspecified Problem,0.1439608335494995
we transfer bestanden openen lukt niet. op laptop openen.,Incorrect Assembly,0.06643153727054596
vraag om deels leeg te maken. deels leegmaken. geholpen met leegmaken.,Incorrect Assembly,0.06815586239099503
"Issue may not be screen, may be other component that is a bit harder to get to. Needs new screen. Advised customer to return the phone to Samsung and get a repair through them, if possible, instead of changing screen as screen looked fine.",Unknown/Unspecified Problem,0.3778524696826935
Glas defect. Werkt niet meer.,Incorrect Assembly,0.14537809789180756
UItleg geven. Uitleg nodig. Uitleg gegeven hoe te gebruiken.,Physical/Structural Damage,0.07104676216840744
scherm stuk. scherm stuk. scherm vervangen.,Incorrect Assembly,0.06516460329294205
"extensive physical damage, un repairable without extensive cost. has lines down it and cannot touch numbers.",Physical/Structural Damage,0.3245718479156494
phone damaged. camera not working.,Missing Parts,0.2806561291217804
laadconnector? schoongemaakt/leeggepeuterd.,Leaking,0.13294441998004913
gegevens overzetten. sim overgezet.,Incorrect Assembly,0.057409804314374924
Beeldscherm moet vervangen worden. Beeld scherm defect. Beeldscherm er op gezet.,Missing Parts,0.11782898753881454
Onduidelijke user interface. Volume afstelling. Handleiding opgezocht.,Dispensing/Filling Issues,0.09271524101495743
"poor connection port. charger won't fit, finicky. Used high-quality spray contact cleaner into port.",Connectivity Problems,0.33517298102378845
"Alte Daten vorhanden, Gerät überaltert Gerät 2 von 2. Gerät soll entsorgt werden, dazu die Daten löschen. Daten gelöscht und auf Werkseinstellungen zurückgesetzt.",Missing Parts,0.0844915583729744
"Alte Daten vorhanden, Gerät überaltert. Gerät soll entsorgt werden, dazu die Daten löschen. Daten gelöscht und auf Werkseinstellungen zurückgesetzt Gerät 1 von 2.",Missing Parts,0.0752483382821083
herstart. belhistorie bleef leeg. herstart gepleegd.,Incorrect Assembly,0.1313326507806778
"google play store werkt niet meer op oude android, naar werkversie gmail gemaakt. gmail werkt niet meer.",Incorrect Assembly,0.08454490453004837
posible virus. aconsejo cómo quitar el virus.,Unknown/Unspecified Problem,0.11301811784505844
"Ersatz passt nicht rein. Kartenhalter defekt, bitte neuen mitgebrachten einbauen.",Missing Parts,0.14530467987060547
advies gegeven. apps verwijderen.,Incorrect Assembly,0.06744609773159027
Scherm defect. Opstarten lukt niet. Wordt nieuw scherm besteld en volgende keer er op gezet.,Missing Parts,0.10941342264413834
On button has broken.,Button/Switch/Control Issues,0.10821472108364105
. Makespace.,Remote Control or Signal Transmission Issue,0.06933015584945679
Display defekt. Display defekt. Daten und Fotos gesichert.,Display/Screen Issues,0.22394365072250366
Ecran HS. Achat et remplacement Ecran AMOLED.,Missing Parts,0.20906051993370056
batterie OK mais pb démarrage. Batterie HS ? Réinitialisation paramètres usine.,Physical/Structural Damage,0.1740541160106659
Display defekt. Display defekt.,Display/Screen Issues,0.11903964728116989
"Ladefunktion nicht in Ordnung. Lädt nicht vollständig. Empfohlen, ein Charging Bord zu bestellen zum Austausch.",Missing Parts,0.15800721943378448
"Update fails on optimisation. Won't install update. Update attempted, failed on optimisation, suggested user do update on computer, but unwilling to free up sufficient disk space, will contact to continue.",Unknown/Unspecified Problem,0.11501360684633255
"Full iCloud. iCloud full so iPhone is no longer backed up. Copied photos from phone to HP laptop, showed how to copy to external drive. Showed how to log onto iCloud, reset Apple password and suggested 0.99p per month subscription to increase 5GB iCloud to 50GB.",Incorrect Assembly,0.08578134328126907
Not obvious without car. Can't get it to show maps via Android Auto on Toyota Yaris. Phone on Android 12 so should work with car. Suggested to shutdown all apps before trying in car and achieve Android Auto connection then start maps.,Connectivity Problems,0.2506347596645355
Appareil Bloqué. Tombé WC ne fonctionne plus. Il a été réinitialisé.,Incorrect Assembly,0.1240820661187172
Geen data. Geen foto's. Data overgezet.,Incorrect Assembly,0.1507589966058731
Cracked Screen.,Display/Screen Issues,0.23904910683631897
yes. cannot work some functions. explained how to use it.,Unsafe to Use,0.06470002979040146
does not stop.,Motor/Drive Issues,0.0725005567073822
"Defekt ist nicht aufgetreten, Gerät funktioniert. Funktioniert nicht. Ladebuchse gereinigt, Gerät beobachten, besonders bei niedriger Temperatur.",Cooling Problems,0.10201860964298248
"Akku schwach. Akku ist schwach. Gerät geöffnet, Akku getauscht.",Incorrect Assembly,0.11395949870347977
Lost screw. Lost screw. Superglued together.,Missing Parts,0.2518073618412018
Cracked screen. Cracked screen.,Display/Screen Issues,0.1725253462791443
-. no funciona bien. BdU. aconsejo salvar las fotos aunque dispone de un tercio de capacidad aún.,Unknown/Unspecified Problem,0.18291045725345612
Waarschijnlijk kapotte accu. Doet het niet meer.,Incorrect Assembly,0.2833128273487091
Slecht contact. Laad niet op. Gerepareerd.,Loose Connections,0.18900656700134277
"SOFTWARE PROBLEM WITH OUTLOOK. OUTLOOK ISSUES ON PHONE. REMOVED APP, RE-ADDED CORRECTLY SETUP SYNC.",Software/Firmware Issues,0.16986002027988434
doet het niet. Batterijen getest en verwijderd en daarna opnieuw geplaatst.,Battery/Charging Issues,0.26164186000823975
Geen. Digid werkt niet. Alles werkt prima.,Incorrect Assembly,0.13903562724590302
Wackelkontakt. Laden funktioniert nicht. Ersatzteil muss bestellt werden; Rat vom Kollegen.,Missing Parts,0.17950135469436646
"verouderd besturingssysteem, Android 7. Onduidelijke oorzaak waarom niet meer te updaten is. kan geen updates meer doen.",Unknown/Unspecified Problem,0.06957591325044632
traslado datos. traslado datos.,Remote Control or Signal Transmission Issue,0.053306445479393005
Drijfnat geweest gecorrodeerd. Doet niets meer - is in het water gevallen. Ga ermee naar een specialist om data er af te halen.,Liquid/Water Damage,0.17353284358978271
Won't turn on.,Button/Switch/Control Issues,0.08569002896547318
incompatibilité entre 2 modèles de m^me marque. transfert de données entre 2 smartphones. transfert uniquement des contacts et journaux.,Compatibility Issues,0.2181233912706375
Scherm kapot. Verwezen naar telefoonwinkel.,Remote Control or Signal Transmission Issue,0.10734966397285461
"APN desconfigurado. sólo funciona con wifi, de Carlos. EeA.",Missing Parts,0.19261591136455536
Beeldscherm defect. Scherm werkt niet meer.,Incorrect Assembly,0.15974359214305878
geen geschikte software kunnen vinden voor deze android 7 versie. software update nodig.,Unknown/Unspecified Problem,0.08516012132167816
geen geluid bij Google navigatie.,Incorrect Assembly,0.07676161080598831
"Akku hat niedrige Spannung. Akku schwach. Gerät geöffnet, Akku ausgetauscht.",Incorrect Assembly,0.21760593354701996
Time adjustment on watch. Scams emails and time on connected watch. Changed time and reset watch.,Timer/Clock Issues,0.09924826771020889
Sim not connecting. Sim not connecting.,Unknown/Unspecified Problem,0.12286679446697235
verkeerde instelling. geen belgeluid.,Incorrect Assembly,0.08557809889316559
Grüne Taste funktioniert nur ab und zu.,Missing Parts,0.2477560043334961
installeren. telefoon ingesteld.,Remote Control or Signal Transmission Issue,0.16283480823040009
contact scherm los. display valt weg. opgedikt zodat er weer contact is.,Display/Screen Issues,0.11884263157844543
USB connector kapot. laadt niet op.,Loose Connections,0.11961700022220612
geen. microfoon slecht. Getest en werkt prima - advies dat andere partij luidspreker harder moeten zetten.,Incorrect Assembly,0.08008909970521927
Flexfolie für on-button defekt. Lässt sich nicht einschalten. Neue Flexfolie eingebaut.,Button/Switch/Control Issues,0.08589120954275131
Ladebuchse verschmutzt. Lädt nur langsam. Ladebuchse gereinigt.,Missing Parts,0.056094247847795486
Pièce remplacée. Ecran cassé. en attente d'autre pièce.,Missing Parts,0.09706869721412659
"Empfängernummer war eine Festnetznummer, WhatsApp funktioniert nur mit Mobilnummer. Fehlermeldung WhatsApp bei einem Empfänger. Kundin über nötige Mobilnummer für WhatsApp informiert.",Incorrect Assembly,0.1590375304222107
"APP Galerie korrumpiert. Handy müsste einen Werksreset bekommen. Da es ansonsten aber funktioniert, wurde das nicht gemacht. APP ""Galerie"" stürzt immer ab.",Lubrication/Maintenance Needed,0.15652649104595184
vocht in de telefoon. start niet door vocht.,Remote Control or Signal Transmission Issue,0.094930000603199
"Gerät in Ordnung, Benutzerfehler. Kann WhatsApp Nachrichten nicht löschen; Unbekannt, wie man Fotos drucken kann. Benutzer über die Gerätebedienung informiert.",Unknown/Unspecified Problem,0.4188218116760254
Gerät lädt nicht. Wird nicht geladen.,Unknown/Unspecified Problem,0.13759617507457733
opnieuw geinstalleerd. apps functioneren niet goed.,Unknown/Unspecified Problem,0.07817084342241287
Batterie à remplacer. Ne charge plus. Achat batterie et sticker batterie par visiteuse. Ouverture et changement batterie. fermeture avec adhésif d'origine OK.,Battery/Charging Issues,0.4376809895038605
entsperren.,Incorrect Assembly,0.08333995193243027
"Display gebrochen. Display defekt. Gerät zerlegt, Display getauscht.",Display/Screen Issues,0.1526508331298828
Tel bloqué par le schéma de vérouillage.,Remote Control or Signal Transmission Issue,0.12669357657432556
possible software issue - recommend repair shop as needs specialist tools. when tried with different chargers the screen blinks and keeps turning on and off.,Software/Firmware Issues,0.34397566318511963
"Akku defekt und Mikroschalter von ON Button hat sich von der Leiterbahn gelöst. Funktioniert nicht. Gerät zerlegt, Akku getauscht, Ersatzfolie für ON Button bestellt.",Missing Parts,0.24837848544120789
Carte mère HS. Ne fonctionne pas. revenir pour diagnostic.,Audio/Sound Problems,0.1949380785226822
service opmerking. begrijpt de instructie niet. Door de instructies gelopen en uitgelegd.,Incorrect Assembly,0.06991945952177048
de gebruikte app kan niet uitgezet. hoe krijg ik email uit.,Unknown/Unspecified Problem,0.19080528616905212
earbuds koppelen. bluetooth gekoppeld.,Loose Connections,0.07499194145202637
screen broken - needs professional service. screen broken.,Display/Screen Issues,0.24282072484493256
needed chargin. won't power up. charged for 30 mins - advised buy missing sim tray.,Battery/Charging Issues,0.22999443113803864
"Dark mode won't turn off. Permanently darkened screen. Google for ""iPhone stuck in dark mode"" - Smart Invert needed turning off.",Display/Screen Issues,0.21057966351509094
batterie à changer. Batterie qui a gonflé. Doit revenir avec la pièce.,Overheating,0.10972415655851364
Bloqué. Revenir avectélephone déchargé.,Battery/Charging Issues,0.12084139138460159
Lautsprecher defekt. Lautsprecher knarzt. Lautsprecher getauscht.,Incorrect Assembly,0.20950068533420563
folie om batterij contact. laadt niet op. folie verwijdert.,Physical/Structural Damage,0.22859232127666473
sim is er uit gehaald. doet t niet meer. opnieuw geinstalleerd.,Incorrect Assembly,0.10358336567878723
No display even in debug/recovery mode. Display.,Display/Screen Issues,0.11431658267974854
obsolescence programmée. La maj n'est possible que jusqu'en 2018. Mise a jour de systeme d exploitation ne fonctionne pas. Ne peut valider paiement sur tel.,Unknown/Unspecified Problem,0.06992790848016739
no power. new battery.,Power Failure,0.18015937507152557
"no enciende, de Jesús Carrasco. cambio.",Incorrect Assembly,0.3840261995792389
defect scherm. scherm kapot. nw scherm geplaatst.,Missing Parts,0.23229487240314484
adAPTER EN SNOER DEFECT. laadt niet op. nwe adapter en snoer aangesloten.,Missing Parts,0.29583626985549927
scherm gebroken. kapot scherm. nw scherm opgeplaatst.,Incorrect Assembly,0.14832991361618042
"Display defekt. Ersatzteil gemeinsam gesucht, Eigentümer bestellt es.",Incorrect Assembly,0.15034529566764832
defecte accu. laadt niet op. nwe accu geplaatst.,Incorrect Assembly,0.250204473733902
"Lots of processes running in background. Battery running down when not in use. Checked batter health, still 90%. Identified process that were consuming battery and showed user how to disable them, but needed mother to override parental controls to allow her to switch background processes off.",Battery/Charging Issues,0.2125318944454193
Batteris HS. Batterie HS. Batterie à changer.,Dispensing/Filling Issues,0.08963122963905334
